"8" ,1 ,"1.1,1.2" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,142 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KAY L. MCIFF" ,"304402" ,"REP" ,54 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KAY L. MCIFF" ,"304402" ,"REP" ,5 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KAY L. MCIFF" ,"304402" ,"REP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KAY L. MCIFF" ,"304402" ,"REP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KAY L. MCIFF" ,"304402" ,"REP" ,60 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KALEN JONES" ,"304401" ,"DEM" ,9 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KALEN JONES" ,"304401" ,"DEM" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KALEN JONES" ,"304401" ,"DEM" ,3 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KALEN JONES" ,"304401" ,"DEM" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"KALEN JONES" ,"304401" ,"DEM" ,12 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"R. GLENN STONEMAN" ,"304403" ,"CON" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"R. GLENN STONEMAN" ,"304403" ,"CON" ,1 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"R. GLENN STONEMAN" ,"304403" ,"CON" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"R. GLENN STONEMAN" ,"304403" ,"CON" ,0 ,
"8" ,4 ,"4.7,4.8" ,"STATE REP D70" ,"304400" ,"NP" ,"R. GLENN STONEMAN" ,"304403" ,"CON" ,2 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,142 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"KEITH BRADY" ,"080001" ,"REP" ,38 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"KEITH BRADY" ,"080001" ,"REP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"KEITH BRADY" ,"080001" ,"REP" ,2 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"KEITH BRADY" ,"080001" ,"REP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"KEITH BRADY" ,"080001" ,"REP" ,41 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,25 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,5 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,2 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,32 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,142 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,60 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,5 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,4 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,69 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,142 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,60 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,5 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,4 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,69 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,142 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,59 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,6 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,4 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,69 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,142 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,58 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,5 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,4 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,67 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,142 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,63 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,5 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,4 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,72 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,142 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,62 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,6 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,4 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,0 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,72 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,4 ,"4.7,4.8" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
