"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,503 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,7 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,8 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,48 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,63 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,14 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,18 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,4 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,280 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,316 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,25 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,26 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,503 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,6 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,5 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,51 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,62 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,13 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,21 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,4 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,270 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,308 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,2 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,30 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,32 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,503 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,5 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,5 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,55 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,66 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,16 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,16 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,16 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,21 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,3 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,278 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,318 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,503 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,18 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,21 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,4 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,298 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,341 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,2 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,49 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,52 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,503 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,19 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,22 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,3 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,340 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,384 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,2 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,4 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,503 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,19 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,22 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,4 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,336 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,381 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,0 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,1 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,2 ,
"20" ,30 ,"FOUNTAIN GREEN" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
