"2" ,10 ,"Beaver Dam/Collinston" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 5" ,"20150" ,"NP" ,"Write-in 30" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,286 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,70 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,13 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,4 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,87 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,87 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,17 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,10 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,114 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,286 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,109 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,13 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,9 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,131 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,56 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,20 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,6 ,
"2" ,30 ,"Bear River East" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,82 ,
"2" ,40 ,"Brigham City 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,848 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,2 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,2 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,19 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,8 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,4 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,31 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,88 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,59 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,17 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,164 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,1 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"2" ,40 ,"Brigham City 01" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,848 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,6 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,6 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"PSL" ,2 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"PSL" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"PSL" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"PSL" ,2 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"MITT ROMNEY  " ,"300007" ,"REP" ,273 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"MITT ROMNEY  " ,"300007" ,"REP" ,169 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"MITT ROMNEY  " ,"300007" ,"REP" ,47 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"MITT ROMNEY  " ,"300007" ,"REP" ,489 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,56 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,26 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,9 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,91 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,3 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,3 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,6 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,5 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,2 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,7 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSEANNE BARR" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSEANNE BARR" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSEANNE BARR" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSEANNE BARR" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"STEPHEN DURHAM" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"STEPHEN DURHAM" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"STEPHEN DURHAM" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"STEPHEN DURHAM" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL REED" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL REED" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL REED" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL REED" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ANDRE BARNETT" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ANDRE BARNETT" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ANDRE BARNETT" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ANDRE BARNETT" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"WILL CHRISTENSEN" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"WILL CHRISTENSEN" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"WILL CHRISTENSEN" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"WILL CHRISTENSEN" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JUSTIN MEYERS" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JUSTIN MEYERS" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JUSTIN MEYERS" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JUSTIN MEYERS" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"SHEILA SAM TITTLE" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"SHEILA SAM TITTLE" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"SHEILA SAM TITTLE" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"SHEILA SAM TITTLE" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ERIN KENT MAGEE" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ERIN KENT MAGEE" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ERIN KENT MAGEE" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ERIN KENT MAGEE" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DEAN MORSTAD" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DEAN MORSTAD" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DEAN MORSTAD" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DEAN MORSTAD" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"NELSON MORSTAD" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"NELSON MORSTAD" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"NELSON MORSTAD" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"NELSON MORSTAD" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DARRELL HYKES" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DARRELL HYKES" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DARRELL HYKES" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DARRELL HYKES" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,2 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,3 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,848 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,24 ,
"2" ,40 ,"Brigham City 01" ,"U. S. SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,11 ,
