"9" ,10 ,"Antimony" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,308 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,2 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,3 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,560 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,260 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,20 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,2 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,12 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,294 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JAY SEEGMILLER" ,"300154" ,"DEM" ,79 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JAY SEEGMILLER" ,"300154" ,"DEM" ,14 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JAY SEEGMILLER" ,"300154" ,"DEM" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JAY SEEGMILLER" ,"300154" ,"DEM" ,9 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JAY SEEGMILLER" ,"300154" ,"DEM" ,102 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHARLES E KIMBALL" ,"300153" ,"NP" ,4 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHARLES E KIMBALL" ,"300153" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHARLES E KIMBALL" ,"300153" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHARLES E KIMBALL" ,"300153" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHARLES E KIMBALL" ,"300153" ,"NP" ,5 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JONATHAN D. GARRARD" ,"300152" ,"CON" ,5 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JONATHAN D. GARRARD" ,"300152" ,"CON" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JONATHAN D. GARRARD" ,"300152" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JONATHAN D. GARRARD" ,"300152" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JONATHAN D. GARRARD" ,"300152" ,"CON" ,6 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,2 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,2 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,2 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,560 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,74 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,10 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,10 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,94 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,6 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,1 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,7 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,2 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,2 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,279 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,26 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,2 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,11 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,318 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,560 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,68 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,10 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,9 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,87 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,274 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,23 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,2 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,11 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,310 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,11 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,2 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,2 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,15 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,560 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,76 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,12 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,9 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,97 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,248 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,22 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,2 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,13 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,285 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,16 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,2 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,18 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,560 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,73 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,9 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,0 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,9 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,91 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,16 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,3 ,
"9" ,40 ,"Escalante" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,0 ,
